program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
MSAAI,Referral,/artificial-intelligence-jobs/,11,-4,10,-5,0,0,0,0
MED,Organic Search,.translate.goog/best-masters-degrees-for-teachers/,11,9,11,9,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/curriculum/,11,-4,10,-3,0,0,0,0
MSAAI,Referral,/artificial-intelligence-scholarships/,11,7,11,7,1,1,0.09090909090909091,0.09090909090909091
MSITL,Organic Search,/what-is-site-reliability-engineering/,11,7,9,4,0,0,0,0
MED,Direct,/fastest-way-to-teaching-degree/,10,9,11,7,0,0,0,0
MSAAI,Direct,/how-to-start-career-artificial-intelligence/,10,-11,22,1,0,0,0,0
Data Science,Organic Search,/data-science-vs-statistics-masters/,10,2,12,3,1,1,0.1,0.1
MSITL,Direct,/systems-engineer-career/,10,-1,11,0,0,0,0,0
MED,Direct,/the-joys-and-challenges-of-teaching-black-history-month/,10,,24,,0,,0,
MSHA,Organic Search,/humanitarian-program-coordinator/,10,1,14,3,0,0,0,0
MSLDT,Direct,/instructional-design-best-practices/,10,0,9,0,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/apply/,10,4,10,3,1,1,0.1,0.1
MSHA,Direct,/refugee-aid-careers/,10,5,9,5,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/classes/,10,7,7,4,0,0,0,0
MED,Direct,/education-specialist/,10,-5,10,-5,0,0,0,0
MESH,Direct,/environmental-consultant-career/,10,2,14,8,1,1,0.1,0.1
EML,Paid Search,/masters-engineering-management-leadership/,10,,20,,0,,0,
EML,Direct,/engineering-management-leadership-certifications/,10,-6,10,-5,0,0,0,0
Data Science,Paid Search,/masters-applied-data-science/apply/,10,5,21,16,0,0,0,0
MED,Direct,/bilingual-education/,10,0,10,0,0,0,0,0
Default - (not set),Direct,/blog/business-entrepreneurship/,10,-4,10,-4,0,0,0,0
LEPSL,Organic Search,/law-enforcement-training-tips-to-tackle-multitasking-risks/,10,4,10,5,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/nursing-educator-track/,10,1,10,-8,0,0,0,0
MSAAI,Direct,/ai-governance/,10,2,10,1,0,0,0,0
Default - (not set),Organic Search,/how-to-start-a-business/,10,-1,11,-3,0,0,0,0
MTS,Organic Search,/why-theological-studies/,10,2,24,15,0,0,0,0
MTS,Direct,/how-to-become-a-catholic-school-teacher/,10,-2,9,-2,0,0,0,0
CyberOps,Direct,/how-to-become-a-security-consultant-career-guide/,10,5,8,3,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,10,5,35,30,2,2,0.2,0.2
EML,Referral,/future-engineering-trends/,10,7,9,5,0,0,0,0
MED,Referral,/manage-cell-phones-in-class-tips/,10,7,14,8,0,0,0,0
MTS,Direct,/,10,1,85,-49,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/lp/cyber-security-engineering/,10,4,9,3,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/lp/thank-you/,10,4,7,1,2,-4,0.2,-0.8
MSNP,Referral,/donor-management-software/,10,,6,,0,,0,
LEPSL,Unknown - wlle-conference / offline,/masters-law-enforcement-leadership/lp/law-enforcement/,10,,11,,0,,0,
MSLDT,Unknown - Data Not Available / Data Not Available,/masters-learning-design-technology/lp/study-learning-design-technology/,10,,21,,2,,0.2,
MSAAI,Referral,/open-source-ai-tools/,10,,6,,0,,0,
MESH,Organic Social,/ngo-careers/,10,,11,,0,,0,
MTS,Organic Search,/resources/7-applications-of-theology-degree-ebook/,10,6,9,5,0,0,0,0
MTS,Organic Search,/faculty/keith-warner/,10,6,9,5,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/apply/,10,8,18,16,0,0,0,0
Default - (not set),Organic Search,/admissions/international-students/,10,2,10,5,2,2,0.2,0.2
MSNP,Direct,/donor-management-software/,10,-5,9,-6,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/health-analytics-track/,10,1,17,6,0,0,0,0
MTS,Organic Search,/theology-of-retirement/,10,7,11,8,0,0,0,0
Informatics,Organic Search,/education/,10,-1,11,0,0,0,0,0
Informatics,Direct,/health-information-management-vs-health-informatics/,10,-2,10,-7,0,-1,0,-0.08333333333333333
Default - (not set),Referral,/employer-partnership/axos/,10,5,11,1,0,0,0,0
Data Science,Organic Search,/financial-analyst-career/,10,7,10,7,0,0,0,0
MSHA,Referral,/types-of-advocacy/,10,7,11,7,0,0,0,0
MTS,Direct,.translate.goog/serving-god/,10,5,11,5,0,0,0,0
Default - (not set),Direct,/about/career-and-professional-resources/,10,-7,7,-10,0,0,0,0
Default - (not set),Referral,/how-to-become-an-entrepreneur/,10,1,12,5,0,0,0,0
MSHA,Direct,/disaster-relief-jobs/,10,4,16,10,2,2,0.2,0.2
CyberOps,Direct,/malware-analyst-career-guide/,10,2,10,2,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/lp/study-learning-design-technology/,10,0,16,4,1,1,0.1,0.1
LEPSL,Organic Search,/masters-law-enforcement-leadership/ambassadors/,10,5,8,-1,0,0,0,0
MSHA,Direct,/top-humanitarian-degrees/,10,-2,10,-2,0,0,0,0
MED,Direct,/masters-in-education-requirements/,10,4,10,1,0,-1,0,-0.16666666666666666
Informatics,Organic Search,/5-health-care-big-data-companies-watch/,10,4,8,3,0,0,0,0
MSAAI,Referral,/artificial-intelligence-finance/,9,7,8,6,0,0,0,0
MSITL,Direct,/how-to-become-a-site-reliability-engineer/,9,-1,8,2,0,0,0,0
CyberOps,Direct,/cyber-security-specialist-career-guide/,9,1,9,1,0,0,0,0
LEPSL,Organic Search,/gordon-graham-risk-management-reading-list/,9,-7,11,-8,0,0,0,0
MSLDT,Organic Search,/learning-design-technology-careers/,9,5,10,6,0,0,0,0
CyberEng,Referral,/cyber-security-statistics/,9,8,9,8,0,0,0,0
Informatics,Direct,/ai-healthcare/,9,4,9,4,0,0,0,0
CyberOps,Organic Search,/network-administrator-vs-systems-administrator/,9,3,8,1,0,0,0,0
MED,Organic Search,/teaching-license-reciprocity-guide/,9,-13,9,-16,0,0,0,0
Default - (not set),Referral,/about/state-authorization-status/,9,3,7,0,0,0,0,0
Informatics,Organic Search,/is-health-informatics-degree-worth-it/,9,-11,11,-9,0,0,0,0
EML,Direct,/manage-engineering-team/,9,1,8,1,0,0,0,0
EML,Organic Search,.translate.goog/masters-in-engineering-management-vs-mba/,9,8,9,8,0,0,0,0
MESH,Organic Search,/how-to-become-an-environmental-engineer/,9,-1,9,-2,0,0,0,0
MED,Organic Search,/beginning-the-new-year-successfully/,9,4,11,4,0,0,0,0
MED,Organic Search,/best-podcasts-for-teachers/,9,5,6,1,0,0,0,0
CyberOps,Direct,/cyber-security-architect/,9,2,9,1,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/,9,-2,26,3,1,1,0.1111111111111111,0.1111111111111111
MESH,Direct,/climate-change-analyst-career/,9,4,9,4,0,0,0,0
MTS,Direct,/st-francis-of-assisi-and-franciscan-theology/,9,1,9,1,0,0,0,0
MSNNL,Paid Search,/12-types-of-msn-degrees-how-to-choose-the-best-nursing-track/,9,6,15,10,0,0,0,0
MED,Direct,/teach-in-private-or-public-school/,9,-22,16,-20,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/apply/,9,1,9,-17,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/apply/,9,4,8,3,0,0,0,0
Default - (not set),Paid Social,/,9,8,11,10,0,0,0,0
MSAAI,Organic Search,/masters-artificial-intelligence-vs-data-science/,9,-2,9,-4,0,0,0,0
MESH,Direct,/environmental-policy-analyst-career/,9,6,9,6,0,0,0,0
Informatics,Direct,/masters-health-informatics/lp/thank-you/,9,,9,,8,,0.8888888888888888,
MTS,Organic Social,/what-is-liturgy/,9,,9,,0,,0,
MED,Direct,/masters-education/apply/,9,-3,9,-6,0,-1,0,-0.08333333333333333
MSLDT,Paid Search,/masters-learning-design-technology/,9,3,18,6,0,-1,0,-0.16666666666666666
CyberOps,Direct,/risk-manager-career-guide/,9,2,9,0,0,0,0,0
Default - (not set),Organic Search,/admitted-students/,9,-5,16,0,0,0,0,0
Data Science,Direct,/what-is-data-analytics/,9,1,9,1,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/apply/,9,3,18,11,1,1,0.1111111111111111,0.1111111111111111
MSLDT,Direct,/faculty/lisa-evans/,9,6,10,7,0,0,0,0
LEPSL,Referral,/10-innovative-police-technologies/,9,5,7,3,0,0,0,0
CyberOps,Direct,/cybersecurity-jobs-report/,9,4,8,3,0,0,0,0
MSAAI,Referral,/ai-trainer/,9,,9,,0,,0,
Informatics,Organic Search,/masters-health-informatics/lp/study-health-informatics/,9,2,16,5,2,1,0.2222222222222222,0.07936507936507936
MSLDT,Direct,/instructional-design-interview-questions/,9,-7,7,-8,0,0,0,0
MESH,Direct,/environmental-science-vs-engineering-degree/,9,1,9,3,0,0,0,0
LEPSL,Organic Search,/police-captain-promotion-guide/,9,-3,8,-5,0,0,0,0
MSAAI,Organic Search,.translate.goog/ai-ethicist-career/,9,6,9,6,0,0,0,0
MSLDT,Referral,/what-is-instructional-design-examples/,9,-17,8,-27,0,0,0,0
MSITL,Organic Search,/sre-vs-devops/,9,3,6,1,0,0,0,0
MED,Organic Search,/mba-vs-emba-8-key-differences-comparison-table/,9,-6,9,-8,0,0,0,0
MSNNL,Paid Social,/masters-engineering-sustainability-health/lp/ppc/,9,7,21,17,9,7,1,0
Data Science,Organic Search,/masters-applied-data-science/classes/,9,-17,7,-21,0,0,0,0
MTS,Direct,/masters-theological-studies/faculty/,9,,6,,0,,0,
MSLDT,Direct,/how-to-become-a-curriculum-designer/,9,4,10,5,0,0,0,0
LEPSL,Organic Search,/classes/budget-finance-for-law-enforcement-leaders/,9,8,10,9,0,0,0,0
MSNNL,Organic Search,/advisory-board/de-veyra/,8,4,7,2,0,0,0,0
MSAAI,Direct,/open-source-ai-tools/,8,1,15,8,0,0,0,0
Informatics,Direct,/masters-health-informatics/careers/,8,4,8,2,0,0,0,0
MSLDT,Organic Search,/instructional-design-vs-learning-experience-design/,8,-2,16,3,0,0,0,0
EML,Organic Social,/future-engineering-trends/,8,,8,,0,,0,
MED,Organic Search,/teacher-salary-by-state-since-2000/,8,-6,8,-9,0,0,0,0
MESH,Organic Search,/,8,2,34,-7,0,0,0,0
MSNNL,Organic Search,/advisory-board/herman/,8,,10,,0,,0,
MSNNL,Direct,/masters-nursing-leadership/lp/ppc/,8,4,16,11,0,0,0,0
CyberEng,Direct,/cyber-security-coding/,8,-7,8,-7,0,0,0,0
Informatics,Direct,/do-you-need-health-informatics-certification/,8,2,11,5,0,0,0,0
MSHA,Organic Search,/organizational-capacity/,8,-5,8,-1,0,0,0,0
CyberOps,Direct,/resources/top-paying-cybersecurity-jobs/,8,2,8,2,0,0,0,0
MSAAI,Organic Search,.translate.goog/ai-impact-on-job-market/,8,5,8,5,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,8,-8,10,-8,1,1,0.125,0.125
Data Science,Direct,/python-for-data-science/,8,-6,8,-6,0,0,0,0
LEPSL,Referral,/what-is-intelligence-led-policing/,8,,8,,0,,0,
MESH,Direct,/sustainability-degree-options/,8,4,11,7,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/health-informatics-track/,8,5,11,8,0,0,0,0
MED,Direct,/mental-health-issues-in-schools/,8,-1,8,0,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/,8,2,14,5,0,0,0,0
MTS,Direct,/what-is-ecospirituality/,8,1,9,2,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Organic Social,/is-a-masters-in-data-science-worth-it/,8,,8,,0,,0,
MSITL,Organic Search,/masters-information-technology-leadership/lp/ppc/,8,6,8,-18,1,0,0.125,-0.375
MTS,Direct,/how-to-become-a-spiritual-director/,8,-2,8,1,0,0,0,0
MSLDT,Paid Search,/masters-learning-design-technology/classes/,8,4,8,5,0,0,0,0
MSHA,Referral,/masters-humanitarian-action/classes/,8,5,3,0,0,0,0,0
Default - (not set),Unknown - tradedesk / ctv,/,8,0,8,0,0,0,0,0
Data Science,Direct,/how-to-become-a-computer-scientist-salary-career-guide/,8,-3,8,-3,0,0,0,0
Default - (not set),Organic Search,/student-support/its-help-desk/,8,2,7,-1,0,0,0,0
LEPSL,Organic Search,/how-become-federal-correctional-officer/,8,-6,8,-7,0,0,0,0
Data Science,Organic Search,/data-consultant-career/,8,2,7,2,0,0,0,0
CyberOps,Organic Social,/masters-cyber-security-operations/,8,1,10,2,0,0,0,0
MED,Organic Search,/faculty/john-pekman/,8,5,11,8,0,0,0,0
LEPSL,Referral,/police-communication-important-today/,8,-1,16,7,0,0,0,0
CyberOps,Organic Search,/cybersecurity-analyst-career-guide/,8,-6,9,-3,0,0,0,0
MED,Organic Search,/3-ways-to-create-inclusive-learning/,8,2,7,0,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/lp/dyna/,8,4,7,3,0,0,0,0
Default - (not set),Organic Search,/online-leadership-courses/,8,4,7,2,0,0,0,0
Default - (not set),Direct,/events/,8,-6,7,-5,0,0,0,0
LEPSL,Organic Search,/faculty/timothy-albright/,8,7,8,7,0,0,0,0
MSNP,Direct,/nonprofit-board-governance/,8,-2,8,-1,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/apply/,8,-3,10,-17,0,-1,0,-0.09090909090909091
Data Science,Organic Search,/how-to-become-a-software-engineer/,8,6,10,8,0,0,0,0
Data Science,Organic Search,/data-science-careers/,8,1,8,1,0,0,0,0
Informatics,Organic Search,/health-informatics-websites-blogs/,8,-7,7,-13,0,0,0,0
MED,Organic Search,/faculty-spotlight-dr-ricardo-medina/,8,5,7,4,0,0,0,0
MESH,Direct,/environmental-studies-vs-environmental-science-degree/,8,3,8,-7,0,0,0,0
Default - business-entrepreneurship,Organic Social,/best-engineering-software/,8,,8,,0,,0,
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-health-informatics/,8,7,13,11,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/nursing-informatics-track/,8,,8,,0,,0,
Informatics,Direct,/health-informatics-job-description-explained/,8,3,10,4,0,0,0,0
LEPSL,Direct,/why-military-vets-should-consider-career-in-criminal-justice/,8,0,9,1,0,0,0,0
MED,Direct,/can-you-teach-with-a-bachelors-degree/,8,4,8,4,0,0,0,0
Informatics,Organic Search,/healthcare/,8,0,10,2,0,0,0,0
Informatics,Paid Search,/education/,8,,8,,0,,0,
Data Science,Paid Search,/masters-applied-data-science/classes/,8,2,7,1,0,0,0,0
Data Science,Organic Search,/how-to-become-database-developer/,8,1,6,-1,0,0,0,0
Informatics,Organic Search,/health-information-technology-terminology/,8,5,10,4,0,0,0,0
MSNP,Direct,/nonprofit-certificate-programs/,8,-3,8,-3,0,0,0,0
MTS,Email,/masters-theological-studies/,8,7,9,6,0,0,0,0
Informatics,Organic Search,/career-health-care-informatics-ideal-foreign-medical-graduates/,8,3,8,-1,0,0,0,0
LEPSL,Organic Search,/a-career-in-law-enforcement-3-federal-jobs/,8,4,8,2,0,0,0,0
MSAAI,Organic Search,/business-intelligence-analyst-career/,8,-5,6,-7,0,0,0,0
LEPSL,Organic Search,/ambassador/benjamin-moszkowicz/,8,4,10,6,0,0,0,0
EML,Referral,/engineering-manager-skills/,8,4,9,7,1,1,0.125,0.125
MESH,Direct,/,8,2,26,-7,0,0,0,0
CyberOps,Organic Social,/cyber-security-director/,8,,8,,0,,0,
Informatics,Organic Search,/informatics-certificate-vs-degree-best/,8,2,11,-3,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/clinical-practicums/,8,4,11,7,0,0,0,0
MSLDT,Organic Search,/elearning-designer-career/,8,-1,10,1,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/police/,8,,9,,0,,0,
EML,Organic Search,/faculty/gb-singh/,8,6,11,9,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/classes/,8,3,7,-6,0,0,0,0
CyberEng,Organic Search,/what-is-cyberwarfare/,8,-4,8,-3,0,0,0,0
MSAAI,Direct,/artificial-intelligence-bootcamps/,8,-6,9,-8,0,0,0,0
MED,Direct,/what-grade-should-you-teach/,8,-2,8,-1,0,0,0,0
MSITL,Organic Search,/information-technology-management/,7,-2,8,-2,0,0,0,0
CyberOps,Organic Search,/history-of-cyber-security-standards/,7,2,6,1,0,0,0,0
Default - (not set),Organic Search,/masters-cyber-security-engineering/,7,-4,32,-46,0,-2,0,-0.18181818181818182
MSNNL,Referral,/masters-nursing-leadership/lp/dyna/,7,2,8,1,0,-1,0,-0.2
MSAAI,Direct,/masters-applied-data-science/,7,0,31,-12,0,-2,0,-0.2857142857142857
MSLDT,Paid Search,/instructional-design-models/,7,,5,,0,,0,
Default - (not set),Email,/usd-online-alumni/,7,,8,,0,,0,
CyberOps,Organic Search,/cyber-security-podcasts/,7,6,7,6,0,0,0,0
MSNP,Organic Search,/faculty/kenneth-hurst/,7,1,11,4,0,0,0,0
LEPSL,Direct,/police-conflict-management-strategies/,7,-8,8,-9,0,0,0,0
EML,Direct,/engineering-masters-degrees/,7,0,7,0,0,0,0,0
CyberEng,Organic Search,/how-to-become-a-cyber-threat-hunter/,7,5,6,4,0,0,0,0
CyberOps,Organic Search,/how-to-start-career-in-cyber-security/,7,1,9,1,0,0,0,0
MSAAI,Organic Search,/resources/8-questions-artificial-intelligence-masters-ebook/,7,3,11,7,2,2,0.2857142857142857,0.2857142857142857
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/,7,-8,16,-7,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/law-enforcement/,7,3,15,12,0,0,0,0
MSNP,Paid Social,/masters-nonprofit-leadership-management/lp/thank-you/,7,,8,,7,,1,
MTS,Direct,/apologetics-catechesis-theological-studies-comparison/,7,2,7,3,0,0,0,0
Data Science,Organic Search,/faculty/mohammad-yavarimanesh/,7,0,7,0,0,0,0,0
Data Science,Organic Search,.translate.goog/best-computer-science-jobs/,7,,7,,0,,0,
MSITL,Referral,/information-technology-trends/,7,4,5,2,0,0,0,0
Informatics,Direct,/nursing-informatics-vs-health-informatics/,7,6,8,6,0,0,0,0
Informatics,Paid Social,/masters-health-informatics/,7,5,10,8,0,0,0,0
LEPSL,Direct,/best-degrees-federal-law-enforcement-jobs/,7,4,7,4,0,0,0,0
MTS,Organic Search,/campus-minister/,7,1,6,1,0,0,0,0
Informatics,Organic Search,/health-data-analyst/,7,0,5,0,0,0,0,0
MTS,Direct,/masters-theological-studies/apply/,7,-9,6,-13,0,0,0,0
MSITL,Paid Search,/masters-information-technology-leadership/,7,,7,,0,,0,
MED,Organic Search,/implementing-universal-design-learning/,7,4,9,4,0,0,0,0
CyberEng,Paid Search,/masters-cyber-security-engineering/classes/,7,2,7,4,0,0,0,0
MTS,Direct,/resources/7-applications-of-theology-degree-ebook/,7,4,10,7,0,0,0,0
Default - (not set),Organic Search,/about/state-authorization-status/,7,-4,6,-4,0,0,0,0
LEPSL,Direct,/police-captain-promotion-guide/,7,4,12,9,0,0,0,0
LEPSL,Organic Search,/become-a-criminal-justice-instructor/,7,-7,7,-8,0,0,0,0
EML,Organic Search,/engineering-masters-scholarships/,7,-9,9,-6,0,0,0,0
MED,Direct,/best-teacher-blogs/,7,-3,7,-3,0,0,0,0
CyberOps,Organic Search,.translate.goog/top-100-cybersecurity-companies/,7,2,7,2,0,0,0,0
MSNP,Direct,/business-masters-degrees-types/,7,5,7,5,0,0,0,0
MSLDT,Direct,/ai-instructional-design/,7,-9,10,-6,0,0,0,0
MSAAI,Unknown - perplexity / (not set),/ai-blogs/,7,,9,,0,,0,
MTS,Paid Search,/masters-theological-studies/lp/ppc/thank-you/,7,5,4,-2,3,2,0.42857142857142855,-0.07142857142857145
Default - (not set),Direct,/about/online-learning/,7,-7,8,-7,0,0,0,0
EML,Organic Search,/masters-in-engineering-management-vs-mba/,7,-5,6,-6,0,0,0,0
Default - (not set),Direct,/masters-cyber-security-operations/,7,3,28,8,0,0,0,0
MED,Referral,/educational-resources-for-teachers/,7,6,7,6,0,0,0,0
Informatics,Direct,/health-information-technology-jobs-salary/,7,-21,7,-22,0,0,0,0
LEPSL,Direct,/faculty/erik-fritsvold/,7,0,7,0,0,0,0,0
MSAAI,Referral,/artificial-intelligence-courses-and-certifications/,7,5,6,4,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/careers/,7,2,7,-6,0,0,0,0
CyberOps,Organic Search,/is-a-cyber-security-engineering-degree-right-for-you/,7,3,7,3,0,0,0,0
CyberEng,Email,/how-to-become-a-cyber-threat-hunter/,7,5,10,7,0,0,0,0
MSITL,Direct,/masters-in-information-technology-salary/,7,2,19,13,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/scholarships-grants/,7,-1,9,1,0,0,0,0
LEPSL,Paid Social,/masters-law-enforcement-leadership/lp/thank-you/,7,4,7,4,7,6,1,0.6666666666666667
Default - (not set),Organic Search,/leadership-management/,7,5,8,2,0,0,0,0
MESH,Organic Search,.translate.goog/ngo-careers/,7,-4,7,-4,0,0,0,0
MSITL,Referral,/technology-degrees/,7,6,7,6,0,0,0,0
MSNP,Direct,/volunteer-management/,7,4,9,6,0,0,0,0
MSAAI,Organic Search,/classes/ethics-in-artificial-intelligence-maai-531/,7,-1,7,-8,0,0,0,0
Data Science,Direct,/what-is-data-science/,7,3,8,4,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/lp/lasdu/,7,5,4,2,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/apply/,7,1,6,-1,0,0,0,0
CyberOps,Direct,/cyber-security-podcasts/,7,1,6,2,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/clinical-practicums/,7,2,7,0,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/lp/ppc/,7,2,9,3,0,0,0,0
MSNP,Direct,/grant-writing-for-nonprofits/,7,-9,10,-6,0,0,0,0
Data Science,Organic Search,/business-intelligence-developer/,7,-8,7,-8,0,0,0,0
Default - (not set),Direct,/disruptive-innovation-examples/,7,-4,8,-5,0,0,0,0
CyberOps,Organic Search,/cyber-security-director/,7,5,9,7,0,0,0,0
EML,Organic Search,/advisory-board/jimmy-anklesaria/,7,2,5,0,0,0,0,0
Data Science,Direct,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,7,-2,10,0,0,0,0,0
MSAAI,Direct,/software-engineer-to-machine-learning-engineer/,7,1,7,1,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/faculty/,7,5,8,5,0,-1,0,-0.5
CyberOps,Direct,/how-to-start-career-in-cyber-security/,7,3,7,2,0,-2,0,-0.5
CyberOps,Paid Search,/masters-cyber-security-operations/classes/,7,5,7,4,0,0,0,0
MSNP,Direct,/nonprofit-operations-career/,7,-2,7,-7,0,0,0,0
EML,Organic Search,/,7,4,32,20,1,1,0.14285714285714285,0.14285714285714285
MSNNL,Direct,/,7,6,23,18,1,1,0.14285714285714285,0.14285714285714285
LEPSL,Organic Search,/faculty/erik-fritsvold/,7,0,7,-3,0,0,0,0
Informatics,Email,/masters-health-informatics/,7,4,11,7,1,1,0.14285714285714285,0.14285714285714285
Data Science,Direct,/13-essential-data-science-textbooks/,7,1,7,0,0,0,0,0
MTS,Organic Search,/incorporate-faith-in-career/,7,,10,,0,,0,
LEPSL,Organic Search,/community-policing-through-leadership/,7,4,11,9,0,0,0,0
MSAAI,Referral,/machine-learning-podcast/,7,,5,,0,,0,
LEPSL,Direct,/top-law-enforcement-blogs-websites/,7,6,8,7,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/faculty/,7,1,11,4,0,0,0,0
MSLDT,Organic Search,/instructional-design-masters-degree-worth-it/,7,-6,8,-12,0,0,0,0
LEPSL,Organic Search,/faculty/denton-carlson/,7,4,10,7,0,0,0,0
MSNNL,Paid Search,/nursing-leadership-roles/,7,,10,,0,,0,
EML,Organic Search,/masters-engineering-management-leadership/faculty/,7,,7,,0,,0,
MESH,Direct,/resources/mesh-information-session-webinar/,7,2,7,2,0,0,0,0
MTS,Unknown - ig / social,/masters-theological-studies/resources/,7,,10,,0,,0,
CyberEng,Organic Search,/summer-cyber-security-program/,7,5,11,8,0,0,0,0
CyberEng,Referral,/black-vs-gray-vs-white-hat-hackers/,7,4,8,5,0,0,0,0
LEPSL,Direct,/masters-in-law-enforcement-leadership-hits-1000-graduate-milestone/,7,5,7,6,0,0,0,0
MSNP,Organic Search,/nonprofit-fundraising-ideas/,7,3,6,2,0,0,0,0
MSLDT,Direct,/instructional-technologist-career/,6,-3,6,-3,0,0,0,0
MSAAI,Organic Search,/dall-e-2-the-next-step-in-visual-language-models/,6,5,4,3,0,0,0,0
MESH,Organic Search,/masters-engineering-sustainability-health/lp/ppc/,6,-2,7,-9,0,0,0,0
Default - (not set),Organic Search,/tuition-financial-aid/additional-funding-options/,6,3,6,3,0,0,0,0
LEPSL,Direct,/shift-in-law-enforcement-leadership/,6,3,6,3,0,0,0,0
CyberOps,Direct,/faculty/michelle-moore/,6,-3,5,-8,0,0,0,0
MSAAI,Organic Social,/masters-applied-artificial-intelligence/,6,3,5,2,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/lp/combined-degree/,6,-1,14,3,0,0,0,0
Default - (not set),Unknown - Data Not Available / Data Not Available,/,6,5,6,5,0,0,0,0
MSNNL,Organic Search,/advisory-board/ryan/,6,5,5,4,0,0,0,0
Default - (not set),Organic Search,/jobs-after-mba-entrepreneurship/,6,-4,6,-4,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/lp/ppc/,6,3,11,8,1,1,0.16666666666666666,0.16666666666666666
EML,Organic Search,/how-to-become-an-engineering-manager/,6,5,5,2,0,-1,0,-1
MED,Organic Search,/masters-curriculum-instruction/,6,4,5,3,0,0,0,0
Default - (not set),Direct,/computer-science/,6,-7,8,-18,0,-2,0,-0.15384615384615385
MSLDT,Organic Search,/instructional-design-career-guide/,6,-3,7,-2,0,0,0,0
MSNNL,Paid Social,/masters-health-informatics/lp/study-health-informatics/,6,,30,,11,,1.8333333333333333,
MSNP,Organic Social,/masters-nonprofit-leadership-management/,6,,13,,0,,0,
MED,Organic Search,/7-tips-pursuing-masters-degree-working-full-time-education/,6,4,8,6,0,0,0,0
MSITL,Direct,/how-to-become-a-devops-engineer/,6,1,6,1,0,0,0,0
MED,Referral,/adaptive-curriculum-for-special-education/,6,5,7,6,0,0,0,0
MSNP,Direct,/public-administration-careers/,6,-1,7,-1,0,0,0,0
MTS,Direct,.translate.goog/what-is-liturgy/,6,1,6,1,0,0,0,0
Data Science,Direct,/data-warehouse-engineer/,6,4,6,4,0,0,0,0
MSAAI,Unknown - Data Not Available / Data Not Available,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,6,3,14,11,1,1,0.16666666666666666,0.16666666666666666
MED,Organic Search,/masters-education/specializations/,6,-4,6,-11,0,0,0,0
LEPSL,Organic Search,/faculty/jeffrey-jordon/,6,1,5,0,0,0,0,0
Informatics,Organic Search,/nursing-informatics-vs-health-informatics/,6,1,8,3,0,0,0,0
MESH,Direct,/best-sustainability-certifications/,6,-10,6,-17,0,0,0,0
MED,Unknown - copilot.com / (not set),/complete-list-teaching-methods/,6,,5,,0,,0,
LEPSL,Organic Search,/shift-in-law-enforcement-leadership/,6,4,7,5,0,0,0,0
MSITL,Direct,/what-is-devops/,6,3,4,1,0,0,0,0
Data Science,Organic Search,/data-science-certifications/,6,-4,6,-3,0,0,0,0
